airline,date_of_journey,source,destination,dep_time,arrival_time,duration,total_stops,additional_info,price
Indigo,2019-06-21,Banglore,Delhi,07:10:00,10:05:00,175,0,No info,4823
Indigo,2019-06-03,Mumbai,Hyderabad,20:05:00,21:40:00,95,0,No info,2227
Jet Airways,2019-05-21,Kolkata,Banglore,06:30:00,04:40:00,1330,1 ,In-flight meal not included,8586
Jet Airways,2019-03-12,Banglore,New Delhi,22:55:00,09:30:00,635,1 ,No info,13817
Multiple Carriers,2019-03-21,Delhi,Cochin,08:55:00,19:15:00,620,1 ,No info,10161
Goair,2019-06-06,Delhi,Cochin,10:35:00,19:35:00,540,1 ,No info,4959
Air India,2019-04-06,Banglore,Delhi,06:10:00,08:55:00,165,0,No info,5176
Air India,2019-05-24,Kolkata,Banglore,20:45:00,23:20:00,155,0,No info,4145
Jet Airways,2019-06-06,Delhi,Cochin,11:30:00,19:00:00,450,1 ,No info,14714
Indigo,2019-05-21,Chennai,Kolkata,13:15:00,15:35:00,140,0,No info,3597
Jet Airways,2019-06-24,Delhi,Cochin,10:00:00,04:25:00,1105,1 ,In-flight meal not included,10262
Goair,2019-06-06,Banglore,Delhi,11:40:00,14:30:00,170,0,No info,3898
Air India,2019-05-15,Kolkata,Banglore,16:50:00,13:45:00,1255,2 ,No info,15532
Indigo,2019-04-06,Banglore,Delhi,10:10:00,13:00:00,170,0,No info,4423
Jet Airways,2019-06-12,Kolkata,Banglore,21:10:00,10:05:00,775,1 ,No info,13044
Jet Airways,2019-05-27,Delhi,Cochin,13:25:00,12:35:00,1390,2 ,No info,15129
Jet Airways,2019-04-01,Kolkata,Banglore,18:55:00,19:50:00,1495,1 ,In-flight meal not included,7064
Jet Airways,2019-06-09,Delhi,Cochin,08:00:00,04:25:00,1225,1 ,In-flight meal not included,10262
Air India,2019-06-12,Delhi,Cochin,10:55:00,19:15:00,500,2 ,No info,11753
Spicejet,2019-05-27,Mumbai,Hyderabad,22:45:00,00:15:00,90,0,No check-in baggage included,1965
Jet Airways,2019-05-09,Delhi,Cochin,19:45:00,19:00:00,1395,1 ,In-flight meal not included,12373
Multiple Carriers,2019-05-15,Delhi,Cochin,10:35:00,19:00:00,505,1 ,No info,9103
Air Asia,2019-05-01,Kolkata,Banglore,22:50:00,01:20:00,150,0,No info,4409
Vistara,2019-05-21,Kolkata,Banglore,20:20:00,09:05:00,765,1 ,No info,8452
Vistara,2019-03-01,Banglore,New Delhi,07:00:00,09:40:00,160,0,No info,21520
Indigo,2019-06-12,Mumbai,Hyderabad,19:05:00,20:35:00,90,0,No info,2754
Jet Airways,2019-06-09,Banglore,Delhi,19:50:00,22:50:00,180,0,In-flight meal not included,7229
Indigo,2019-03-03,Banglore,New Delhi,21:20:00,00:15:00,175,0,No info,6144
Indigo,2019-04-24,Delhi,Cochin,05:35:00,08:50:00,195,0,No info,5013
Multiple Carriers,2019-03-03,Delhi,Cochin,13:00:00,01:35:00,755,1 ,No info,17493
Jet Airways,2019-06-01,Delhi,Cochin,02:15:00,04:25:00,1570,1 ,In-flight meal not included,10262
Air India,2019-04-01,Kolkata,Banglore,16:45:00,12:00:00,1155,2 ,No info,9920
Multiple Carriers,2019-05-15,Delhi,Cochin,06:40:00,19:15:00,755,1 ,No info,7787
Jet Airways,2019-06-09,Delhi,Cochin,17:30:00,12:35:00,1145,1 ,In-flight meal not included,10262
Jet Airways,2019-05-18,Delhi,Cochin,14:00:00,12:35:00,1355,1 ,In-flight meal not included,12373
Jet Airways,2019-04-03,Delhi,Cochin,02:15:00,19:00:00,1005,1 ,In-flight meal not included,4757
Jet Airways,2019-05-06,Kolkata,Banglore,09:35:00,21:05:00,690,1 ,No info,12121
Spicejet,2019-03-18,Chennai,Kolkata,08:20:00,10:35:00,135,0,No check-in baggage included,3807
Jet Airways,2019-06-21,Mumbai,Hyderabad,08:45:00,10:15:00,90,0,No info,8040
Jet Airways,2019-05-18,Delhi,Cochin,19:30:00,12:35:00,1025,2 ,In-flight meal not included,10368
Jet Airways,2019-04-24,Banglore,Delhi,08:20:00,11:20:00,180,0,In-flight meal not included,4544
Jet Airways,2019-03-21,Banglore,New Delhi,19:55:00,22:35:00,160,0,No info,7229
Jet Airways,2019-05-09,Delhi,Cochin,10:00:00,19:00:00,540,1 ,No info,15554
Indigo,2019-06-15,Chennai,Kolkata,14:45:00,17:05:00,140,0,No info,3597
Jet Airways,2019-06-12,Delhi,Cochin,14:35:00,04:25:00,830,2 ,No info,13376
Spicejet,2019-03-03,Banglore,New Delhi,05:45:00,08:35:00,170,0,No info,6860
Jet Airways,2019-06-12,Banglore,Delhi,06:00:00,08:45:00,165,0,No info,8016
Indigo,2019-06-03,Delhi,Cochin,05:10:00,10:05:00,295,1 ,No info,6842
Jet Airways,2019-03-24,Kolkata,Banglore,13:55:00,18:10:00,1695,1 ,No info,14231
Multiple Carriers,2019-03-03,Delhi,Cochin,17:00:00,01:35:00,515,1 ,No info,17073
Multiple Carriers,2019-05-18,Delhi,Cochin,11:40:00,19:00:00,440,1 ,No info,10529
Goair,2019-03-09,Banglore,New Delhi,15:50:00,20:15:00,265,1 ,No info,7657
Jet Airways,2019-03-15,Banglore,New Delhi,22:50:00,07:40:00,530,1 ,In-flight meal not included,9134
Jet Airways,2019-03-06,Banglore,New Delhi,14:05:00,05:05:00,900,1 ,In-flight meal not included,13502
Jet Airways,2019-05-15,Kolkata,Banglore,16:30:00,12:00:00,1170,1 ,In-flight meal not included,10844
Indigo,2019-03-09,Delhi,Cochin,07:30:00,21:00:00,810,1 ,No info,12351
Air India,2019-06-09,Kolkata,Banglore,14:35:00,14:35:00,1440,1 ,No info,6528
Indigo,2019-05-15,Kolkata,Banglore,14:25:00,16:55:00,150,0,No info,5224
Indigo,2019-06-24,Kolkata,Banglore,09:35:00,12:20:00,165,0,No info,4804
Spicejet,2019-06-01,Chennai,Kolkata,17:45:00,20:05:00,140,0,No check-in baggage included,3543
Indigo,2019-04-27,Banglore,Delhi,13:00:00,15:50:00,170,0,No info,4423
Jet Airways,2019-06-24,Mumbai,Hyderabad,19:35:00,21:05:00,90,0,No info,5678
Jet Airways,2019-05-06,Kolkata,Banglore,21:10:00,12:00:00,890,1 ,In-flight meal not included,9663
Vistara,2019-05-18,Kolkata,Banglore,07:10:00,20:20:00,790,1 ,No info,9345
Jet Airways,2019-05-27,Delhi,Cochin,19:45:00,19:00:00,1395,1 ,In-flight meal not included,12898
Air India,2019-03-18,Delhi,Cochin,14:10:00,17:10:00,180,0,No info,5674
Indigo,2019-04-15,Banglore,Delhi,10:10:00,13:00:00,170,0,No info,4423
Multiple Carriers,2019-06-09,Delhi,Cochin,13:00:00,01:30:00,750,1 ,No info,7198
Indigo,2019-03-27,Delhi,Cochin,14:30:00,17:35:00,185,0,No info,4729
Vistara,2019-05-09,Delhi,Cochin,14:40:00,17:50:00,190,0,No info,6216
Indigo,2019-03-18,Delhi,Cochin,21:05:00,00:20:00,195,0,No info,5021
Indigo,2019-06-06,Kolkata,Banglore,17:15:00,19:50:00,155,0,No info,4804
Jet Airways,2019-06-24,Delhi,Cochin,21:50:00,19:00:00,1270,1 ,In-flight meal not included,10262
Jet Airways,2019-06-27,Delhi,Cochin,21:50:00,12:35:00,885,1 ,In-flight meal not included,10262
Multiple Carriers,2019-05-15,Delhi,Cochin,07:10:00,16:10:00,540,1 ,No info,6513
Multiple Carriers,2019-05-27,Delhi,Cochin,10:00:00,19:15:00,555,1 ,In-flight meal not included,11446
Indigo,2019-03-01,Kolkata,Banglore,09:35:00,12:20:00,165,0,No info,6565
Air India,2019-03-21,Mumbai,Hyderabad,06:20:00,07:40:00,80,0,No info,3100
Spicejet,2019-05-24,Banglore,Delhi,09:30:00,12:20:00,170,0,No check-in baggage included,3573
Air India,2019-05-06,Kolkata,Banglore,07:00:00,01:20:00,1100,2 ,No info,14083
Jet Airways,2019-05-15,Kolkata,Banglore,16:30:00,22:35:00,365,1 ,In-flight meal not included,10844
Indigo,2019-05-09,Delhi,Cochin,06:50:00,16:10:00,560,1 ,No info,6442
Indigo,2019-06-27,Delhi,Cochin,07:35:00,12:10:00,275,1 ,No info,5054
Jet Airways,2019-05-09,Delhi,Cochin,08:00:00,04:25:00,1225,1 ,In-flight meal not included,12373
Indigo,2019-06-18,Banglore,Delhi,04:00:00,06:50:00,170,0,No info,3943
Jet Airways,2019-05-15,Kolkata,Banglore,16:30:00,04:40:00,730,1 ,In-flight meal not included,10844
Goair,2019-04-12,Banglore,Delhi,11:40:00,14:30:00,170,0,No info,4937
Jet Airways,2019-05-18,Delhi,Cochin,19:45:00,12:35:00,1010,1 ,In-flight meal not included,12373
Jet Airways,2019-04-27,Banglore,Delhi,18:55:00,22:00:00,185,0,In-flight meal not included,4544
Jet Airways,2019-03-09,Delhi,Cochin,17:25:00,18:50:00,1525,1 ,In-flight meal not included,14053
Air India,2019-04-01,Delhi,Cochin,17:20:00,09:25:00,965,1 ,No info,5117
Jet Airways,2019-05-12,Kolkata,Banglore,09:35:00,10:55:00,1520,1 ,No info,14151
Indigo,2019-05-21,Mumbai,Hyderabad,02:35:00,04:05:00,90,0,No info,2754
Multiple Carriers,2019-06-03,Delhi,Cochin,09:15:00,19:00:00,585,1 ,No info,11622
Jet Airways,2019-03-21,Delhi,Cochin,19:45:00,04:25:00,520,1 ,No info,12557
Indigo,2019-03-24,Banglore,New Delhi,06:00:00,08:45:00,165,0,No info,4777
Multiple Carriers,2019-06-27,Delhi,Cochin,11:25:00,19:15:00,470,1 ,No info,7155
Jet Airways,2019-05-09,Kolkata,Banglore,08:25:00,18:15:00,590,1 ,No info,14781
Multiple Carriers,2019-05-21,Delhi,Cochin,13:00:00,21:00:00,480,1 ,No info,14067
Air India,2019-06-24,Chennai,Kolkata,11:40:00,13:55:00,135,0,No info,4667
Multiple Carriers,2019-03-21,Delhi,Cochin,06:00:00,12:35:00,395,1 ,No info,13369
Jet Airways,2019-06-27,Delhi,Cochin,19:15:00,12:35:00,1040,1 ,In-flight meal not included,10262
Indigo,2019-03-18,Mumbai,Hyderabad,09:10:00,10:40:00,90,0,No info,4049
Indigo,2019-06-09,Delhi,Cochin,11:25:00,21:00:00,575,1 ,No info,6416
Jet Airways,2019-03-15,Banglore,New Delhi,08:00:00,13:15:00,315,1 ,In-flight meal not included,9134
Air India,2019-05-18,Kolkata,Banglore,09:25:00,18:20:00,535,2 ,No info,8366
Vistara,2019-03-12,Mumbai,Hyderabad,07:30:00,09:25:00,1555,1 ,No info,12080
Air Asia,2019-05-15,Delhi,Cochin,07:55:00,13:25:00,330,1 ,No info,6451
Jet Airways,2019-05-12,Kolkata,Banglore,09:35:00,18:00:00,505,1 ,No info,14151
Jet Airways,2019-03-09,Banglore,New Delhi,21:25:00,08:15:00,650,1 ,In-flight meal not included,9134
Air India,2019-06-03,Delhi,Cochin,05:15:00,19:15:00,2280,3 ,No info,10493
Multiple Carriers,2019-03-27,Delhi,Cochin,07:30:00,21:00:00,810,1 ,No info,8055
Jet Airways,2019-03-01,Banglore,New Delhi,22:50:00,11:25:00,755,1 ,1 Long layover,31825
Goair,2019-04-01,Delhi,Cochin,10:35:00,19:35:00,540,1 ,No info,5281
Vistara,2019-06-01,Chennai,Kolkata,17:45:00,20:05:00,140,0,No info,11982
Air India,2019-06-24,Delhi,Cochin,10:00:00,19:15:00,555,1 ,No info,9194
Multiple Carriers,2019-05-21,Delhi,Cochin,14:00:00,21:00:00,420,1 ,No info,14067
Indigo,2019-03-09,Kolkata,Banglore,17:15:00,19:55:00,160,0,No info,4778
Air India,2019-04-27,Delhi,Cochin,18:05:00,21:10:00,185,0,No info,5411
Jet Airways,2019-04-06,Delhi,Cochin,14:00:00,19:00:00,300,1 ,In-flight meal not included,5177
Indigo,2019-06-15,Delhi,Cochin,02:00:00,07:45:00,345,1 ,No info,6386
Indigo,2019-05-24,Kolkata,Banglore,06:20:00,10:20:00,240,1 ,No info,4226
Jet Airways,2019-06-21,Banglore,Delhi,11:10:00,14:05:00,175,0,No info,8016
Indigo,2019-05-15,Kolkata,Banglore,20:20:00,22:55:00,155,0,No info,4804
Air India,2019-06-06,Delhi,Cochin,17:15:00,19:15:00,1560,2 ,No info,12777
Spicejet,2019-05-18,Kolkata,Banglore,22:20:00,00:40:00,140,0,No info,3873
Jet Airways,2019-03-18,Banglore,New Delhi,14:05:00,08:15:00,1090,1 ,No info,12284
Jet Airways,2019-06-12,Delhi,Cochin,09:40:00,12:35:00,1615,2 ,No info,13014
Vistara,2019-05-24,Kolkata,Banglore,07:10:00,18:50:00,700,1 ,No info,9555
Air India,2019-03-03,Banglore,New Delhi,09:30:00,23:45:00,855,1 ,No info,11654
Indigo,2019-06-21,Banglore,Delhi,13:00:00,15:50:00,170,0,No info,3943
Jet Airways,2019-06-01,Delhi,Cochin,17:30:00,12:35:00,1145,1 ,In-flight meal not included,10262
Air India,2019-04-12,Banglore,Delhi,13:20:00,16:10:00,170,0,No info,5911
Jet Airways,2019-05-01,Kolkata,Banglore,09:35:00,10:55:00,1520,1 ,No info,12121
Indigo,2019-03-27,Chennai,Kolkata,13:20:00,15:35:00,135,0,No info,3384
Indigo,2019-04-09,Kolkata,Banglore,17:15:00,19:50:00,155,0,No info,4174
Indigo,2019-03-03,Delhi,Cochin,08:35:00,16:10:00,455,1 ,No info,7663
Spicejet,2019-05-12,Kolkata,Banglore,11:15:00,18:30:00,435,1 ,No info,11468
Multiple Carriers,2019-05-18,Delhi,Cochin,07:10:00,16:10:00,540,1 ,No info,7038
Indigo,2019-05-24,Kolkata,Banglore,17:15:00,19:50:00,155,0,No info,4804
Air India,2019-05-27,Delhi,Cochin,22:00:00,19:15:00,1275,2 ,No info,10651
Air India,2019-03-09,Banglore,New Delhi,06:50:00,08:50:00,1560,1 ,No info,5626
Air India,2019-06-24,Delhi,Cochin,21:00:00,07:40:00,640,1 ,No info,8372
Indigo,2019-03-15,Banglore,New Delhi,19:35:00,00:35:00,300,1 ,No info,10509
Air India,2019-03-21,Delhi,Cochin,13:00:00,19:15:00,375,1 ,No info,7934
Jet Airways,2019-05-15,Kolkata,Banglore,17:00:00,22:05:00,1745,1 ,No info,14151
Indigo,2019-04-06,Kolkata,Banglore,15:15:00,20:30:00,315,1 ,No info,4268
Indigo,2019-03-09,Delhi,Cochin,15:00:00,01:35:00,635,1 ,No info,13611
Jet Airways,2019-03-24,Kolkata,Banglore,08:25:00,23:25:00,900,1 ,No info,13759
Air India,2019-06-24,Delhi,Cochin,07:00:00,19:15:00,735,1 ,No info,8879
Jet Airways,2019-06-24,Delhi,Cochin,21:25:00,19:00:00,1295,2 ,No info,13292
Jet Airways,2019-05-18,Kolkata,Banglore,14:05:00,10:05:00,1200,1 ,No info,14388
Air India,2019-06-12,Delhi,Cochin,10:00:00,19:15:00,555,1 ,No info,8372
Multiple Carriers,2019-03-09,Delhi,Cochin,17:25:00,01:35:00,490,1 ,In-flight meal not included,12616
Indigo,2019-06-15,Delhi,Cochin,11:55:00,22:30:00,635,1 ,No info,6442
Jet Airways,2019-04-01,Kolkata,Banglore,21:10:00,08:15:00,665,1 ,No info,13364
Indigo,2019-05-27,Delhi,Cochin,08:35:00,16:10:00,455,1 ,No info,6442
Indigo,2019-05-18,Kolkata,Banglore,15:30:00,18:05:00,155,0,No info,4804
Indigo,2019-06-01,Delhi,Cochin,06:50:00,22:30:00,940,1 ,No info,6442
Multiple Carriers,2019-06-27,Delhi,Cochin,07:00:00,19:00:00,720,1 ,No info,12192
Jet Airways,2019-05-21,Delhi,Cochin,13:25:00,12:35:00,1390,2 ,No info,15129
Indigo,2019-05-15,Delhi,Cochin,05:35:00,08:50:00,195,0,No info,6015
Indigo,2019-05-12,Mumbai,Hyderabad,16:55:00,18:25:00,90,0,No info,3603
Jet Airways,2019-05-01,Kolkata,Banglore,14:05:00,19:50:00,345,1 ,No info,14781
Vistara,2019-05-06,Kolkata,Banglore,07:10:00,23:25:00,975,1 ,No info,8085
Jet Airways,2019-03-06,Banglore,New Delhi,22:50:00,20:20:00,1290,1 ,No info,17471
Jet Airways,2019-05-01,Kolkata,Banglore,06:30:00,18:15:00,705,1 ,No info,14781
Jet Airways,2019-05-01,Kolkata,Banglore,08:25:00,19:50:00,685,1 ,No info,14781
Jet Airways,2019-06-12,Kolkata,Banglore,08:25:00,16:20:00,475,1 ,In-flight meal not included,9899
Jet Airways,2019-03-24,Banglore,New Delhi,08:20:00,11:15:00,175,0,No info,7229
Spicejet,2019-04-12,Kolkata,Banglore,09:00:00,11:25:00,145,0,No info,3873
Jet Airways,2019-03-21,Delhi,Cochin,13:00:00,04:25:00,925,1 ,In-flight meal not included,7438
Indigo,2019-06-21,Kolkata,Banglore,15:15:00,17:45:00,150,0,No info,4804
Indigo,2019-06-24,Delhi,Cochin,05:05:00,16:10:00,665,1 ,No info,6442
Indigo,2019-06-09,Banglore,Delhi,00:25:00,03:15:00,170,0,No info,3943
Indigo,2019-04-27,Delhi,Cochin,07:35:00,12:10:00,275,1 ,No info,5073
Jet Airways,2019-03-09,Delhi,Cochin,10:45:00,18:50:00,1925,2 ,No info,19329
Jet Airways,2019-06-12,Kolkata,Banglore,18:55:00,22:35:00,1660,1 ,In-flight meal not included,8529
Indigo,2019-04-06,Kolkata,Banglore,15:15:00,17:45:00,150,0,No info,4174
Multiple Carriers,2019-06-24,Delhi,Cochin,19:00:00,01:30:00,390,1 ,No info,7198
Multiple Carriers,2019-05-15,Delhi,Cochin,08:45:00,19:15:00,630,1 ,No info,8266
Indigo,2019-06-15,Chennai,Kolkata,11:35:00,14:00:00,145,0,No info,3858
Jet Airways,2019-06-18,Delhi,Cochin,09:50:00,13:05:00,195,0,In-flight meal not included,4466
Jet Airways,2019-03-27,Delhi,Cochin,09:55:00,04:25:00,1110,1 ,In-flight meal not included,6540
Jet Airways,2019-06-03,Delhi,Cochin,05:30:00,12:35:00,425,2 ,No info,14441
Spicejet,2019-04-03,Banglore,Delhi,05:55:00,08:35:00,160,0,No info,3971
Indigo,2019-05-06,Chennai,Kolkata,13:15:00,15:35:00,140,0,No info,3597
Multiple Carriers,2019-05-18,Delhi,Cochin,09:45:00,22:30:00,765,1 ,No info,10348
Jet Airways,2019-06-27,Delhi,Cochin,19:10:00,19:00:00,1430,2 ,No info,12819
Jet Airways,2019-03-06,Banglore,New Delhi,08:55:00,09:00:00,1445,1 ,In-flight meal not included,13712
Jet Airways,2019-06-01,Delhi,Cochin,17:30:00,19:00:00,1530,1 ,In-flight meal not included,10262
Vistara,2019-05-24,Kolkata,Banglore,07:10:00,20:20:00,790,1 ,No info,9555
Vistara,2019-05-18,Delhi,Cochin,06:00:00,09:10:00,190,0,No info,6741
Multiple Carriers,2019-03-06,Delhi,Cochin,09:00:00,15:30:00,390,1 ,In-flight meal not included,15136
Spicejet,2019-06-15,Kolkata,Banglore,14:55:00,17:25:00,150,0,No info,3873
Jet Airways,2019-05-09,Delhi,Cochin,19:45:00,19:00:00,1395,1 ,No info,15554
Air India,2019-05-12,Kolkata,Banglore,09:50:00,21:05:00,675,1 ,No info,8450
Air India,2019-03-15,Banglore,New Delhi,21:10:00,23:55:00,165,0,No info,8851
Vistara,2019-06-03,Banglore,Delhi,11:30:00,14:20:00,170,0,No info,4668
Jet Airways,2019-03-27,Mumbai,Hyderabad,19:35:00,21:05:00,90,0,No info,5678
Spicejet,2019-04-12,Kolkata,Banglore,06:55:00,09:30:00,155,0,No info,3873
Jet Airways,2019-03-06,Banglore,New Delhi,08:55:00,23:00:00,845,1 ,No info,16736
Indigo,2019-03-27,Delhi,Cochin,07:30:00,15:30:00,480,1 ,No info,8574
Multiple Carriers,2019-05-18,Delhi,Cochin,14:55:00,22:30:00,455,1 ,No info,7740
Vistara,2019-03-24,Kolkata,Banglore,20:20:00,18:45:00,1345,1 ,No info,12102
Indigo,2019-05-15,Kolkata,Banglore,06:20:00,10:20:00,240,1 ,No info,4226
Indigo,2019-06-27,Delhi,Cochin,14:20:00,22:30:00,490,1 ,No info,6412
Air India,2019-05-24,Banglore,Delhi,06:10:00,08:55:00,165,0,No info,8273
Air India,2019-06-06,Kolkata,Banglore,05:50:00,08:55:00,1625,2 ,No info,12723
Jet Airways,2019-03-06,Banglore,New Delhi,11:40:00,05:05:00,1045,1 ,No info,16736
Multiple Carriers,2019-06-03,Delhi,Cochin,09:00:00,21:00:00,720,1 ,No info,13587
Jet Airways,2019-05-21,Kolkata,Banglore,06:30:00,10:05:00,1655,1 ,In-flight meal not included,8586
Indigo,2019-06-12,Delhi,Cochin,06:50:00,12:10:00,320,1 ,No info,5298
Multiple Carriers,2019-06-24,Delhi,Cochin,07:30:00,21:00:00,810,1 ,No info,7740
Jet Airways,2019-05-09,Kolkata,Banglore,21:10:00,04:40:00,450,1 ,No info,14388
Spicejet,2019-04-03,Mumbai,Hyderabad,13:15:00,14:45:00,90,0,No check-in baggage included,1965
Multiple Carriers,2019-03-21,Delhi,Cochin,07:30:00,15:30:00,480,1 ,No info,11269
Indigo,2019-05-27,Delhi,Cochin,08:35:00,22:30:00,835,1 ,No info,6442
Spicejet,2019-03-27,Chennai,Kolkata,08:20:00,10:35:00,135,0,No check-in baggage included,3332
Jet Airways,2019-06-03,Delhi,Cochin,20:00:00,04:25:00,505,2 ,In-flight meal not included,15318
Indigo,2019-06-15,Delhi,Cochin,09:15:00,21:00:00,705,1 ,No info,6838
Spicejet,2019-05-03,Mumbai,Hyderabad,05:45:00,07:15:00,90,0,No check-in baggage included,1965
Air India,2019-06-06,Banglore,Delhi,06:10:00,08:55:00,165,0,No info,6961
Indigo,2019-04-15,Kolkata,Banglore,09:35:00,12:20:00,165,0,No info,4174
Indigo,2019-06-06,Banglore,Delhi,04:00:00,06:50:00,170,0,No info,3943
Indigo,2019-05-09,Kolkata,Banglore,11:30:00,14:05:00,155,0,No info,5224
Jet Airways,2019-05-15,Kolkata,Banglore,18:55:00,16:20:00,1285,1 ,No info,14781
Multiple Carriers,2019-03-27,Delhi,Cochin,09:55:00,21:00:00,665,1 ,No info,12537
Air India,2019-06-03,Delhi,Cochin,05:10:00,08:00:00,170,0,No info,5201
Spicejet,2019-03-21,Chennai,Kolkata,17:45:00,20:05:00,140,0,No info,3384
Multiple Carriers,2019-06-12,Delhi,Cochin,18:15:00,01:30:00,435,1 ,No info,13377
Air India,2019-04-12,Banglore,Delhi,21:05:00,23:55:00,170,0,No info,5911
Jet Airways,2019-06-01,Delhi,Cochin,06:45:00,04:25:00,1300,2 ,In-flight meal not included,10919
Multiple Carriers,2019-05-27,Delhi,Cochin,08:00:00,19:15:00,675,1 ,In-flight meal not included,11761
Jet Airways,2019-05-18,Kolkata,Banglore,14:05:00,22:35:00,510,1 ,No info,14781
Multiple Carriers,2019-03-03,Delhi,Cochin,13:55:00,01:35:00,700,1 ,No info,17057
Jet Airways,2019-03-01,Banglore,New Delhi,08:00:00,05:05:00,1265,1 ,No info,22270
Indigo,2019-03-01,Banglore,New Delhi,16:50:00,21:35:00,285,1 ,No info,13302
Indigo,2019-06-03,Mumbai,Hyderabad,06:25:00,07:55:00,90,0,No info,4049
Indigo,2019-04-27,Delhi,Cochin,16:00:00,21:00:00,300,1 ,No info,6937
Jet Airways,2019-06-03,Banglore,Delhi,15:15:00,18:10:00,175,0,No info,8016
Air India,2019-06-27,Delhi,Cochin,13:15:00,07:40:00,1105,2 ,No info,13547
Indigo,2019-06-24,Banglore,Delhi,07:10:00,10:05:00,175,0,No info,4823
Jet Airways,2019-06-09,Delhi,Cochin,02:15:00,12:35:00,620,1 ,No info,18371
Spicejet,2019-03-12,Chennai,Kolkata,17:45:00,20:05:00,140,0,No info,6300
Multiple Carriers,2019-05-21,Delhi,Cochin,06:40:00,19:15:00,755,1 ,No info,7787
Air India,2019-03-15,Banglore,New Delhi,05:50:00,22:10:00,980,2 ,No info,9796
Jet Airways,2019-06-06,Kolkata,Banglore,16:30:00,04:40:00,730,1 ,In-flight meal not included,6812
Indigo,2019-03-03,Delhi,Cochin,06:40:00,15:30:00,530,1 ,No info,14871
Air India,2019-04-21,Delhi,Cochin,05:10:00,08:00:00,170,0,No info,6094
Vistara,2019-03-01,Banglore,New Delhi,19:40:00,22:20:00,160,0,No info,21730
Jet Airways,2019-04-12,Banglore,Delhi,07:10:00,10:10:00,180,0,No info,7229
Spicejet,2019-03-24,Banglore,New Delhi,20:30:00,23:20:00,170,0,No check-in baggage included,5469
Air Asia,2019-05-21,Banglore,Delhi,23:55:00,02:45:00,170,0,No info,3383
Jet Airways,2019-03-18,Mumbai,Hyderabad,02:55:00,04:25:00,90,0,In-flight meal not included,2228
Spicejet,2019-05-12,Mumbai,Hyderabad,22:45:00,00:15:00,90,0,No check-in baggage included,1965
Jet Airways,2019-03-15,Banglore,New Delhi,05:50:00,12:20:00,390,1 ,In-flight meal not included,5853
Multiple Carriers,2019-05-09,Delhi,Cochin,08:45:00,19:15:00,630,1 ,No info,8266
Jet Airways,2019-06-09,Delhi,Cochin,19:45:00,19:00:00,1395,1 ,In-flight meal not included,10577
Air India,2019-06-06,Kolkata,Banglore,08:20:00,20:25:00,725,2 ,No info,11432
Multiple Carriers,2019-03-27,Delhi,Cochin,12:50:00,21:00:00,490,1 ,No info,6637
Jet Airways,2019-06-15,Delhi,Cochin,11:45:00,04:25:00,1000,2 ,No info,13882
Jet Airways,2019-05-15,Kolkata,Banglore,09:35:00,22:05:00,750,1 ,In-flight meal not included,10703
Air India,2019-06-12,Delhi,Cochin,16:40:00,19:15:00,1595,2 ,No info,9443
Jet Airways,2019-05-21,Delhi,Cochin,21:50:00,19:00:00,1270,1 ,In-flight meal not included,12898
Multiple Carriers,2019-06-12,Delhi,Cochin,15:05:00,01:30:00,625,2 ,No info,15965
Jet Airways,2019-04-01,Delhi,Cochin,17:30:00,12:35:00,1145,1 ,In-flight meal not included,5406
Multiple Carriers,2019-06-24,Delhi,Cochin,10:35:00,19:00:00,505,1 ,No info,10678
Air India,2019-03-15,Banglore,New Delhi,05:50:00,16:20:00,630,2 ,No info,7664
Indigo,2019-05-21,Delhi,Cochin,15:10:00,20:50:00,340,1 ,No info,6027
Air India,2019-03-12,Chennai,Kolkata,11:40:00,13:55:00,135,0,No info,7082
Air India,2019-05-18,Banglore,Delhi,13:20:00,16:10:00,170,0,No info,6121
Spicejet,2019-03-09,Banglore,New Delhi,20:30:00,23:20:00,170,0,No info,6205
Indigo,2019-05-27,Chennai,Kolkata,13:15:00,15:35:00,140,0,No info,3597
Jet Airways,2019-04-01,Kolkata,Banglore,18:55:00,16:20:00,1285,1 ,In-flight meal not included,7064
Jet Airways,2019-03-24,Kolkata,Banglore,16:55:00,18:10:00,1515,1 ,No info,14231
Jet Airways,2019-05-15,Kolkata,Banglore,09:35:00,14:25:00,1730,1 ,In-flight meal not included,9314
Indigo,2019-03-09,Delhi,Cochin,07:35:00,16:10:00,515,1 ,No info,6674
